State,School Name,URL
Alaska,University of Alaska,http://alaska.edu
Alaska,Alaska Christian College,http://alaskacc.edu
Alaska,National Park Community College,http://npcc.edu
Alaska,University of Alaska Fairbanks,http://uaf.edu
Alaska,University of Arkansas – Fort Smith,http://uafs.edu
Alabama,Alabama A&M University,http://aamu.edu
Alabama,Athens State University,http://athens.edu
Alabama,Auburn University,http://auburn.edu
Alabama,Auburn University at Montgomery,http://aum.edu
Alabama,Birmingham-Southern College,http://bsc.edu
Alabama,Calhoun Community College,http://calhoun.edu
Alabama,Enterprise State Community College,http://escc.edu
Alabama,Faulkner State Community College,http://faulknerstate.edu
Alabama,Gadsden State  Community College,http://gadsdenstate.edu
Alabama,Huntingdon College,http://huntingdon.edu
Alabama,Jacksonville State University,http://jsu.edu
Alabama,Lurleen B. Wallace Community College,http://lbwcc.edu
Alabama,University of Montevallo,http://montevallo.edu
Alabama,Northeast Alabama Community College,http://nacc.edu
Alabama,Northwest-Shoals Community College,http://nwscc.edu
Alabama,Oakwood University,http://oakwood.edu
Alabama,Samford University,http://samford.edu
Alabama,Southeastern Bible College,http://sebc.edu
Alabama,University of South Alabama,http://southalabama.edu
Alabama,Trenholm State Technical College,http://trenholmstate.edu
Alabama,Troy University,http://troy.edu
Alabama,Tuskegee University,http://tuskegee.edu
Alabama,University of Alabama,http://ua.edu
Alabama,University of Alabama at Birmingham,http://uab.edu
Alabama,University of Alabama in Huntsville,http://uah.edu
Alabama,University of North Alabama,http://una.edu
Alabama,Snead State Community College,http://snead.edu
Arkansas,Arkansas Northeastern College,http://anc.edu
Arkansas,Arkansas State University,http://astate.edu
Arkansas,Arkansas Tech University,http://atu.edu
Arkansas,Central Baptist College,http://cbc.edu
Arkansas,Harding University,http://harding.edu
Arkansas,Hendrix College,http://hendrix.edu
Arkansas,Henderson State University,http://hsu.edu
Arkansas,John Brown University,http://jbu.edu
Arkansas,Lyon College,http://lyon.edu
Arkansas,Mid-South Community College,http://midsouthcc.edu
Arkansas,North Arkansas College,http://northark.edu
Arkansas,Northwest Arkansas Community College,http://nwacc.edu
Arkansas,Northwest Technical Institute,http://nwti.edu
Arkansas,Ouachita Baptist University,http://obu.edu
Arkansas,University of the Ozarks,http://ozarks.edu
Arkansas,Phillips Community College U of A,http://pccua.edu
Arkansas,Pulaski Technical College,http://pulaskitech.edu
Arkansas,Southern Arkansas University Magnolia,http://saumag.edu
Arkansas,Southeast Arkansas College,http://seark.edu
Arkansas,University of Arkansas Community College Batesville,http://uaccb.edu
Arkansas,University of Arkansas at Little Rock,http://ualr.edu
Arkansas,University of Arkansas for Medical Sciences,http://uams.edu
Arkansas,University of Arkansas at Pine Bluff,http://uapb.edu
Arkansas,University of Arkansas,http://uark.edu
Arkansas,University of Central Arkansas,http://uca.edu
Arkansas,Williams Baptist College,http://wbcoll.edu
Arizona,University of Arizona,http://arizona.edu
Arizona,Arizona State University,http://asu.edu
Arizona,Arizona Western College,http://azwestern.edu
Arizona,Bryan University,http://bryanuniversity.edu
Arizona,Central Arizona College,http://centralaz.edu
Arizona,Glendale Community College,http://gccaz.edu
Arizona,Grand Canyon University,http://gcu.edu
Arizona,Maricopa Community Colleges,http://maricopa.edu
Arizona,Mesa Community College,http://mesacc.edu
Arizona,Northern Arizona University,http://nau.edu
Arizona,Northland Pioneer  College,http://npc.edu
Arizona,University of Phoenix,http://phoenix.edu
Arizona,Phoenix College,http://phoenixcollege.edu
Arizona,Pima Community College,http://pima.edu
Arizona,Prescott College,http://prescott.edu
Arizona,Rio Salado College,http://riosalado.edu
Arizona,South Mountain Community College,http://southmountaincc.edu
Arizona,University of Advancing Technology,http://uat.edu
Arizona,Yavapai College,http://yc.edu
California,Academy of Arts University,http://academyart.edu
California,Adance Computing Institute,http://advancedcomputinginstitute.edu
California,Acupuncture & Integrative Medicine College,http://aimc.edu
California,Alliant International University,http://alliant.edu
California,Allied American University,http://allied.edu
California,Anaheim University,http://anaheim.edu
California,Angeles College,http://angelescollege.edu
California,Antioch University Los Angeles,http://antiochla.edu
California,Argosy University,http://argosy.edu
California,Art Center College of Design,http://artcenter.edu
California,The Art Institute,http://artinstitutes.edu
California,Ashford University,http://ashford.edu
California,ATI College,http://ati.edu
California,Antelope Valley College,http://avc.edu
California,Bakersfield College,http://bakersfieldcollege.edu
California,Barstow Community College,http://barstow.edu
California,Berkeley University of California,http://berkeley.edu
California,Berkeley City College,http://berkeleycitycollege.edu
California,Brandman University,http://brandman.edu
California,Butte College,http://butte.edu
California,Cabrillo College,http://cabrillo.edu
California,California Institute of the Arts,http://calarts.edu
California,California Baptist University,http://calbaptist.edu
California,California Lutheran University,http://callutheran.edu
California,California Miramar University,http://calmu.edu
California,California Polytechnic State University,http://calpoly.edu
California,California State University,http://calstate.edu
California,California Institute of Technology,http://caltech.edu
California,Canada College,http://canadacollege.edu
California,College of the Canyons,http://canyons.edu
California,California College of the Arts,http://cca.edu
California,California Community Colleges Chanellor’s Office,http://cccco.edu
California,City College of San Francisco,http://ccsf.edu
California,Cerritos College,http://cerritos.edu
California,Cerro Coso Community College,http://cerrocoso.edu
California,Claremont Graduate University,http://cgu.edu
California,Chaffey College,http://chaffey.edu
California,Chapman University,http://chapman.edu
California,California Institute of Integral Studies,http://ciis.edu
California,Citrus College,http://citruscollege.edu
California,The Claremont Colleges,http://claremont.edu
California,Claremont McKenna College,http://cmc.edu
California,Copper Mountain College,http://cmccd.edu
California,Cogswell Polytechnical College,http://cogswell.edu
California,College of San Mateo,http://collegeofsanmateo.edu
California,College of the Desert,http://collegeofthedesert.edu
California,El Camino College Compton Center,http://compton.edu
California,Contra Costa College,http://contracosta.edu
California,College of the Sequoias,http://cos.edu
California,Crafton Hills College,http://craftonhills.edu
California,California State University Bakersfield,http://csub.edu
California,California State University Channel Islands,http://csuci.edu
California,California State University Dominguez Hills,http://csudh.edu
California,California State University East Bay,http://csueastbay.edu
California,Fresno State,http://fresnostate.edu
California,California State University Long Beach,http://csulb.edu
California,California State University Monterey Bay,http://csumb.edu
California,California State University Northridge,http://csun.edu
California,California State Polytechnic University Pomona,http://csupomona.edu
California,California State University Sacramento,http://csus.edu
California,California State University San Bernardino,http://csusb.edu
California,California State University San Marcos,http://csusm.edu
California,California State University Stanislaus,http://csustan.edu
California,Cuesta College,http://cuesta.edu
California,Cuyamaca College,http://cuyamaca.edu
California,California Western School of Law San Diego,http://cwsl.edu
California,Cypress College,http://cypresscollege.edu
California,DeAnza College,http://deanza.edu
California,San Joaquin Delta College,http://deltacollege.edu
California,Dominican University of California,http://dominican.edu
California,Dominican School of Philosophy and Theology,http://dspt.edu
California,Diablo Valley College,http://dvc.edu
California,East Los Angeles College,http://elac.edu
California,El Camino College,http://elcamino.edu
California,Ex’pression College,http://expression.edu
California,Foothill-De Anza Community College District,http://fhda.edu
California,Fashion Institute of Design & Merchandising,http://fidm.edu
California,Fielding Graduate University,http://fielding.edu
California,Foothill College,http://foothill.edu
California,Fresno Pacific University,http://fresno.edu
California,Fresno City College,http://fresnocitycollege.edu
California,Frederick Taylor University,http://ftu.edu
California,Fullerton  College,http://fullcoll.edu
California,Fuller Theological Seminary,http://fuller.edu
California,California State University Fullerton,http://fullerton.edu
California,Gavilan College,http://gavilan.edu
California,Golden Gate Baptist Theological Seminary,http://ggbts.edu
California,Glendale Community College,http://glendale.edu
California,Gnomon School of Visual Effects,http://gnomon.edu
California,Columbia College,http://gocolumbia.edu
California,Golden West College,http://goldenwestcollege.edu
California,Grossmont College,http://grossmont.edu
California,Allan Hancock College,http://hancockcollege.edu
California,Hartnell College,http://hartnell.edu
California,Henley-Putnam University,http://henley-putnam.edu
California,Harvey Mudd College,http://hmc.edu
California,Holy Names University,http://hnu.edu
California,Humboldt State University,http://humboldt.edu
California,Humphreys College,http://humphreys.edu
California,Imperial Valley College,http://imperial.edu
California,International Sports Sciences Association,http://issaonline.edu
California,International Technological University,http://itu.edu
California,Irvine Valley College,http://ivc.edu
California,William Jessup University,http://jessup.edu
California,John F. Kennedy University,http://jfku.edu
California,Keck Graduate Institute,http://kgi.edu
California,Mount Saint Mary’s College,http://la.edu
California,Los Angeles Community College District,http://laccd.edu
California,Los Angeles City College,http://lacitycollege.edu
California,Los Angeles Harbor College,http://lahc.edu
California,Los Angeles Mission College,http://lamission.edu
California,Laney  College,http://laney.edu
California,Los Angeles Southwest College,http://lasc.edu
California,La Sierra University,http://lasierra.edu
California,Las Positas College,http://laspositascollege.edu
California,Los Angeles Trade-Tech Community College,http://lattc.edu
California,Laurus College,http://lauruscollege.edu
California,Los Angeles Valley College,http://lavc.edu
California,University of La Verne,http://laverne.edu
California,UCLA School of Law,http://ucla.edu
California,Long Beach City College,http://lbcc.edu
California,Life Chiropractic College West,http://lifewest.edu
California,Loma Linda University,http://llu.edu
California,Loyola Marymount University,http://lmu.edu
California,Los Medanos College,http://losmedanos.edu
California,Los Rios Community College District,http://losrios.edu
California,Lake Tahoe Community College,http://ltcc.edu
California,College of Marin,http://marin.edu
California,Marymount California University,http://marymountcalifornia.edu
California,The Master’s College,http://masters.edu
California,Merced Community College,http://mccd.edu
California,Mills College,http://mills.edu
California,MiraCosta College,http://miracosta.edu
California,Modesto Junior College,http://mjc.edu
California,Mount San Jacinto College,http://msjc.edu
California,Mount San Antonio College,http://mtsac.edu
California,Napa Valley College,http://napavalley.edu
California,Notre Dame de Namur University,http://ndnu.edu
California,NewSchool of Architecture and Design,http://newschoolarch.edu
California,Norco College,http://norcocollege.edu
California,Naval Postgraduate School,http://nps.edu
California,Ohlone College,http://ohlone.edu
California,Orange Coast College,http://orangecoastcollege.edu
California,Otis College of Art and Design,http://otis.edu
California,Occidental College,http://oxy.edu
California,University of the Pacific,http://pacific.edu
California,Pacific College of Oriental Medicine,http://pacificcollege.edu
California,Palomar College,http://palomar.edu
California,Pasadena City College,http://pasadena.edu
California,Pepperdine University,http://pepperdine.edu
California,Peralta Community College District,http://peralta.edu
California,Pierce College,http://piercecollege.edu
California,Pitzer College,http://pitzer.edu
California,Pacific Lutheran  Theological Seminary,http://plts.edu
California,Point Loma Nazarene University,http://pointloma.edu
California,Pomona College,http://pomona.edu
California,Porterville College,http://portervillecollege.edu
California,Pacific School of Religion,http://psr.edu
California,Riverside City College,http://rcc.edu
California,Riverside Community College District,http://rccd.edu
California,University of Redlands,http://redlands.edu
California,College of the Redwoods,http://redwoods.edu
California,Rio Hondo College,http://riohondo.edu
California,Rosemead College,http://rosemeadcollege.edu
California,Santa Ana College,http://sac.edu
California,Saddleback College,http://saddleback.edu
California,University of San Diego,http://sandiego.edu
California,Santa Rosa Junior College,http://santarosa.edu
California,Santa Barbara City College,http://sbcc.edu
California,School of Continuing Education,http://sce.edu
California,Scripps College,http://scrippscollege.edu
California,Santa Clara University,http://scu.edu
California,Southern California University of Health Sciences,http://scuhs.edu
California,San Diego City College,http://sdcity.edu
California,San Diego Mesa College,http://sdmesa.edu
California,San Diego State University,http://sdsu.edu
California,San Francisco State University,http://sfsu.edu
California,Shasta College,http://shastacollege.edu
California,The Institute of Buddhist Studies,http://shin-ibs.edu
California,Sierra College,http://sierracollege.edu
California,Simpson University,http://simpsonu.edu
California,College of the Siskiyous,http://siskiyous.edu
California,San Jose State University,http://sjsu.edu
California,Starr King School for the Ministry,http://sksm.edu
California,Skyline College,http://skylinecollege.edu
California,Santa Monica College,http://smc.edu
California,San Mateo County Community College,http://smccd.edu
California,Soka University of America,http://soka.edu
California,Solano Community College,http://solano.edu
California,Sonoma State University,http://sonoma.edu
California,Stanford University,http://stanford.edu
California,Saint Mary’s College,http://stmarys-ca.edu
California,Taft College,http://taftcollege.edu
California,Touro University California,http://tu.edu
California,University of California Davis,http://ucdavis.edu
California,University of California Hastings College of the Law,http://uchastings.edu
California,University of California Irvine,http://uci.edu
California,University of California Los Angeles,http://ucla.edu
California,University of California Los Angeles Extension,http://uclaextension.edu
California,University of California Merced,http://ucmerced.edu
California,University of California,http://ucop.edu
California,University of California Press,http://ucpress.edu
California,University of California Riverside,http://ucr.edu
California,University of California Santa Barbara,http://ucsb.edu
California,University of California Santa Cruz,http://ucsc.edu
California,University of California Santa Cruz Silicon Valley Extension,http://ucsc-extension.edu
California,University of California San Diego,http://ucsd.edu
California,University of California San Francisco,http://ucsf.edu
California,University of California,http://universityofcalifornia.edu
California,University of the Pacific,http://uop.edu
California,University of Southern California,http://usc.edu
California,University of San Francisco,http://usfca.edu
California,San Bernardino Valley College,http://valleycollege.edu
California,Ventura College,http://venturacollege.edu
California,Victor Valley College,http://vvc.edu
California,West Coast Baptist College,http://wcbc.edu
California,Western University of Health Sciences,http://westernu.edu
California,Westmont College,http://westmont.edu
California,West Valley College,http://westvalley.edu
California,West Hills Community College District,http://whccd.edu
California,Whittier College,http://whittier.edu
California,West Los Angeles College,http://wlac.edu
California,Yuba Community College District,http://yccd.edu
California,Yosemite Community College District,http://yosemite.edu
California,Unitek College,http://unitekcollege.edu
California,Vanguard University,http://vanguard.edu
California,Southwestern College,http://swcc.edu
California,Monterey Institute of International Studies,http://miis.edu
Colorado,Adams State University,http://adams.edu
Colorado,Auraria Higher Education Center,http://ahec.edu
Colorado,Aims Community College,http://aims.edu
Colorado,Arapahoe Community College,http://arapahoe.edu
Colorado,Community College of Aurora,http://ccaurora.edu
Colorado,Community College of Denver,http://ccd.edu
Colorado,Colorado Heights University,http://chu.edu
Colorado,University of Colorado Boulder,http://colorado.edu
Colorado,Colorado College,http://coloradocollege.edu
Colorado,Colorado Mesa University,http://coloradomesa.edu
Colorado,Colorado State University,http://colostate.edu
Colorado,Colorado State University-Pueblo,http://colostate-pueblo.edu
Colorado,University of Denver,http://du.edu
Colorado,Fort Lewis College,http://fortlewis.edu
Colorado,Front Range Community College,http://frontrange.edu
Colorado,Jones International University,http://jiu.edu
Colorado,Colorado School of Mines,http://mines.edu
Colorado,Metropolitan State University of Denver,http://msudenver.edu
Colorado,Naropa University,http://naropa.edu
Colorado,Pikes Peak Community College,http://ppcc.edu
Colorado,Pueblo Community College,http://pueblocc.edu
Colorado,Redstone College,http://redstone.edu
Colorado,Regis University,http://regis.edu
Colorado,University of the Rockies,http://rockies.edu
Colorado,Red Rocks Community College,http://rrcc.edu
Colorado,William Howard Taft University,http://taft.edu
Colorado,University Corporation for Atmospheric Research,http://ucar.edu
Colorado,University of Colorado Colorado Springs,http://uccs.edu
Colorado,University of Colorado Denver,http://ucdenver.edu
Colorado,University of Northern Colorado,http://unco.edu
Colorado,University of Colorado,http://cu.edu
Colorado,Western State Colorado University,http://western.edu
Connecticut,Albertus Magnus College,http://albertus.edu
Connecticut,Asnuntuck Community College,http://asnuntuck.edu
Connecticut,Connecticut College,http://conncoll.edu
Connecticut,Eastern Connecticut State University,http://easternct.edu
Connecticut,Fairfield University,http://fairfield.edu
Connecticut,Goodwin College,http://goodwin.edu
Connecticut,University of Hartford,http://hartford.edu
Connecticut,Hartford Seminary,http://hartsem.edu
Connecticut,University of New Haven,http://newhaven.edu
Connecticut,Queens University of Charlotte,http://quinnipiac.edu
Connecticut,Quinebaug Valley Community College,http://qvcc.edu
Connecticut,Sacred Heart University,http://sacredheart.edu
Connecticut,Southern Connecticut State University,http://southernct.edu
Connecticut,Three Rivers Community College,http://threerivers.edu
Connecticut,Trinity College,http://trincoll.edu
Connecticut,Tunxis Community College,http://tunxis.edu
Connecticut,University of Connecticut Health Center,http://uchc.edu
Connecticut,University of Connecticut,http://uconn.edu
Connecticut,University of Saint Joseph Connecticut,http://usj.edu
Connecticut,Western Connecticut State University,http://wcsu.edu
Connecticut,Wesleyan University,http://wesleyan.edu
Connecticut,Yale University,http://yale.edu
District of Columbia,American University,http://american.edu
District of Columbia,Carnegie Institution for Science,http://carnegiescience.edu
District of Columbia,The Catholic University of America,http://cua.edu
District of Columbia,Gallaudet University,http://gallaudet.edu
District of Columbia,Georgetown University,http://georgetown.edu
District of Columbia,The George Washington University,http://gwu.edu
District of Columbia,Howard University,http://howard.edu
District of Columbia,Johns Hopkins School of Advanced International Studies,http://sais-jhu.edu
District of Columbia,University of California Washington Center,http://ucdc.edu
District of Columbia,University of the District of Columbia,http://udc.edu
Delaware,Delaware State University,http://desu.edu
Delaware,Delaware Technical Community College,http://dtcc.edu
Delaware,Goldey-Beacom College,http://gbc.edu
Delaware,University of Delaware,http://udel.edu
Delaware,Wesley College,http://wesley.edu
Delaware,Wilmington University,http://wilmu.edu
Florida,Carlos Albizu University,http://albizu.edu
Florida,Acupuncture Massage College,http://amcollege.edu
Florida,Atlantic Institute of Oriental Medicine,http://atom.edu
Florida,Barry University,http://barry.edu
Florida,Broward College,http://broward.edu
Florida,College of Central Florida,http://cf.edu
Florida,Chipola College,http://chipola.edu
Florida,Bethune-Cookman University,http://cookman.edu
Florida,Dade Medical College,http://dadmedical.edu
Florida,Daytona State College,http://daytonastate.edu
Florida,Eckerd College,http://eckerd.edu
Florida,Edison State College,http://edison.edu
Florida,Embry-Riddle Aeronautical University,http://erau.edu
Florida,Everglades University,http://evergladesuniversity.edu
Florida,Florida Atlantic University,http://fau.edu
Florida,Florida Gulf Coast University,http://fgcu.edu
Florida,Florida Institute of Technology,http://fit.edu
Florida,Florida International University,http://fiu.edu
Florida,Flagler College,http://flagler.edu
Florida,Florida Southern College,http://flsouthern.edu
Florida,Florida National University,http://fnu.edu
Florida,Florida State College at Jacksonville,http://fscj.edu
Florida,Florida State University,http://fsu.edu
Florida,Gulf Coast State College,http://gulfcoast.edu
Florida,Hillsborough Community College,http://hccfl.edu
Florida,Jacksonville University,http://ju.edu
Florida,Keiser University,http://keiseruniversity.edu
Florida,Loraines Academy Incorporated,http://lorainesacademy.edu
Florida,Lake Sumter State College,http://lssc.edu
Florida,Lynn University,http://lynn.edu
Florida,Millennia Atlantic University,http://maufl.edu
Florida,Miami Dade College,http://mdc.edu
Florida,University of Miami,http://miami.edu
Florida,Miami International University of Art and Design,http://mymiu.edu
Florida,New College of Florida,http://ncf.edu
Florida,North Florida Community College,http://nfcc.edu
Florida,Nova Southeastern University,http://nova.edu
Florida,National University of Health Sciences,http://nuhs.edu
Florida,Northwest Florida State College,http://nwfsc.edu
Florida,Palm Beach State College,http://palmbeachstate.edu
Florida,Palm Beach Atlantic University,http://pba.edu
Florida,Pensacola State College,http://pensacolastate.edu
Florida,Pasco-Hernando State College,http://phsc.edu
Florida,Ringling College of Art and Design,http://ringling.edu
Florida,Rollins College,http://rollins.edu
Florida,Saint Leo University,http://saintleo.edu
Florida,State College of Florida,http://scf.edu
Florida,Seminole State College of Florida,http://seminolestate.edu
Florida,Santa Fe College,http://sfcollege.edu
Florida,South Florida State College,http://southflorida.edu
Florida,Space Coast Health Institute,http://spacecoast.edu
Florida,Saint Petersburg College,http://spcollege.edu
Florida,Stetson University,http://stetson.edu
Florida,Saint Thomas University,http://stu.edu
Florida,Saint Vincent de Paul Regional Seminary,http://svdp.edu
Florida,Traviss Career Center,http://traviss.edu
Florida,University of Central Florida,http://ucf.edu
Florida,University of Florida,http://ufl.edu
Florida,University of North Florida,http://unf.edu
Florida,University of South Florida,http://usf.edu
Florida,University of South Florida Sarasota-Manatee,http://usfsm.edu
Florida,University of South Florida Saint Petersburg,http://usfsp.edu
Florida,University of Tampa,http://ut.edu
Florida,University of West Florida,http://uwf.edu
Florida,Valencia College,http://valenciacollege.edu
Florida,Warner University,http://warner.edu
Florida,Webber International University,http://webber.edu
Georgia,Agnes Scott College,http://agnesscott.edu
Georgia,Albany Technical College,http://albanytech.edu
Georgia,Armstrong Atlantic State University,http://armstrong.edu
Georgia,Atlanta Technical College,http://atlantatech.edu
Georgia,Atlanta Metropolitan State College,http://atlm.edu
Georgia,Berry College,http://berry.edu
Georgia,Carver College,http://carver.edu
Georgia,Child Care Education Institute,http://cceionline.edu
Georgia,Central Georgia Technical College,http://centralgatech.edu
Georgia,Clayton State University,http://clayton.edu
Georgia,Columbus State University,http://columbusstate.edu
Georgia,Columbus Technical College,http://columbustech.edu
Georgia,Covenant College,http://covenant.edu
Georgia,Dalton State,http://daltonstate.edu
Georgia,Darton State College,http://darton.edu
Georgia,East Georgia State College,http://ega.edu
Georgia,Emory University,http://emory.edu
Georgia,Georgia Institute of Technology,http://gatech.edu
Georgia,Georgia College,http://gcsu.edu
Georgia,Georgia Southern University,http://georgiasouthern.edu
Georgia,Georgia Gwinnett College,http://ggc.edu
Georgia,Georgia Perimeter College,http://gpc.edu
Georgia,Augusta University,http://augusta.edu
Georgia,Georgia State University,http://gsu.edu
Georgia,Georgia South Western State University,http://gsw.edu
Georgia,Interactive College of Technology,http://ict.edu
Georgia,Atlanta’s John Marshall Law School,http://johnmarshall.edu
Georgia,Kennesaw State University,http://kennesaw.edu
Georgia,Lanier Technical College,http://laniertech.edu
Georgia,Life University,http://life.edu
Georgia,Mercer University,http://mercer.edu
Georgia,Middle Georgia State College,http://mga.edu
Georgia,Morehouse College,http://morehouse.edu
Georgia,Morehouse School of Medicine,http://msm.edu
Georgia,North Georgia Technical College,http://northgatech.edu
Georgia,Oglethorpe University,http://oglethorpe.edu
Georgia,Okefenokee Technical College,http://okefenokeetech.edu
Georgia,Paine College,http://paine.edu
Georgia,Pfeiffer University,http://pfeiffer.edu
Georgia,Piedmont College,http://piedmont.edu
Georgia,Reinhardt University,http://reinhardt.edu
Georgia,Savannah State University,http://savannahstate.edu
Georgia,Savannah College of Art and Design,http://scad.edu
Georgia,Shorter University,http://shorter.edu
Georgia,Southeastern Technical College,http://southeasterntech.edu
Georgia,Spelman College,http://spelman.edu
Georgia,Southern Polytechnic State University,http://spsu.edu
Georgia,Thomas University,http://thomasu.edu
Georgia,University of Georgia,http://uga.edu
Georgia,University of North Georgia,http://ung.edu
Georgia,University System of Georgia,http://usg.edu
Georgia,Valdosta State University,http://valdosta.edu
Georgia,University of West Georgia,http://westga.edu
Georgia,Wiregrass Georgia Technical College,http://wiregrass.edu
Hawaii,Brigham Young University Hawaii,http://byuh.edu
Hawaii,Chaminade University,http://chaminade.edu
Hawaii,University of Hawaii at Manoa,http://hawaii.edu
Hawaii,Mid-Pacific Institute,http://midpac.edu
Iowa,AIB College of Business,http://aib.edu
Iowa,Central College,http://central.edu
Iowa,Coe College,http://coe.edu
Iowa,Cornell College,http://cornellcollege.edu
Iowa,Des Moines Area Community College,http://dmacc.edu
Iowa,Dordt College,http://dordt.edu
Iowa,Drake University,http://drake.edu
Iowa,Divine Word College,http://dwci.edu
Iowa,Eastern Iowa Community Colleges,http://eicc.edu
Iowa,Grinnell College,http://grinnell.edu
Iowa,Hawkeye Community College,http://hawkeyecollege.edu
Iowa,Iowa State University,http://iastate.edu
Iowa,Iowa Central Community College,http://iowacentral.edu
Iowa,Iowa Wesleyan College,http://iwc.edu
Iowa,Iowa Western Community College,http://iwcc.edu
Iowa,Kaplan University,http://kaplanuniversity.edu
Iowa,Kirkwood Community College,http://kirkwood.edu
Iowa,La’ James College,http://lajames.edu
Iowa,Loras College,http://loras.edu
Iowa,Luther College,http://luther.edu
Iowa,Maharishi University of Management,http://mum.edu
Iowa,Northeast Iowa Community  College,http://nicc.edu
Iowa,Palmer College of Chiropractic,http://palmer.edu
Iowa,Saint Ambrose University,http://sau.edu
Iowa,Simpson College,http://simpson.edu
Iowa,Southwestern Community College,http://swcciowa.edu
Iowa,Univeristy of Iowa,http://uiowa.edu
Iowa,Upper Iowa University,http://uiu.edu
Iowa,University of Northern Iowa,http://uni.edu
Iowa,Wartburg College,http://wartburg.edu
Iowa,Waldorf College,http://waldorf.edu
Idaho,Boise State University,http://boisestate.edu
Idaho,Brigham Young University Idaho,http://byui.edu
Idaho,The College of Idaho,http://collegeofidaho.edu
Idaho,College of Southern Idaho,http://csi.edu
Idaho,Idaho State University,http://isu.edu
Idaho,University of Idaho,http://uidaho.edu
Illinois,Augustana College,http://augustana.edu
Illinois,Aurora University,http://aurora.edu
Illinois,Benedictine University,http://ben.edu
Illinois,Bradley University,http://bradley.edu
Illinois,City Colleges of Chicago,http://ccc.edu
Illinois,The University of Chicago Booth School of Business,http://chicagobooth.edu
Illinois,College of Lake County,http://clcillinois.edu
Illinois,College of DuPage,http://cod.edu
Illinois,Columbia College Chicago,http://colum.edu
Illinois,Danville Area Community College,http://dacc.edu
Illinois,DePaul University,http://depaul.edu
Illinois,Dominican University,http://dom.edu
Illinois,Eastern Illinois University,http://eiu.edu
Illinois,Elmhurst College,http://elmhurst.edu
Illinois,Governors State,http://govst.edu
Illinois,Greenville College,http://greenville.edu
Illinois,The Hadley School for the Blind,http://hadley.edu
Illinois,Harper College,http://harpercollege.edu
Illinois,Heartland Community College,http://heartland.edu
Illinois,Illinois Central College,http://icc.edu
Illinois,Illinois College of Optometry,http://ico.edu
Illinois,Illinois Institute of Technology,http://iit.edu
Illinois,University of Illinois at Urbana-Champaign,http://illinois.edu
Illinois,Illinois State University,http://illinoisstate.edu
Illinois,Illinois Mathematics and Science Academy,http://imsa.edu
Illinois,Illinois Valley Community College,http://ivcc.edu
Illinois,Illinois Wesleyan University,http://iwu.edu
Illinois,John A. Logan College,http://jalc.edu
Illinois,Joliet Junior College,http://jjc.edu
Illinois,The John Marshall Law School,http://jmls.edu
Illinois,Judson University,http://judsonu.edu
Illinois,Kaskaskia College,http://kaskaskia.edu
Illinois,Kankakee Community College,http://kcc.edu
Illinois,IIT Chicago-Kent College of Law,http://iit.edu
Illinois,Kishwaukee College,http://kishwaukeecollege.edu
Illinois,Knox College,http://knox.edu
Illinois,Lake Forest College,http://lakeforest.edu
Illinois,Lakeview College of Nursing,http://lakeviewcol.edu
Illinois,Lewis and Clark Community College,http://lc.edu
Illinois,Lewis University,http://lewisu.edu
Illinois,Lincoln Land Community College,http://llcc.edu
Illinois,Loyola University Chicago,http://luc.edu
Illinois,Midwestern Career College,http://mccollege.edu
Illinois,McHenry County College,http://mchenry.edu
Illinois,McKendree University,http://mckendree.edu
Illinois,Midwestern University,http://midwestern.edu
Illinois,Monmouth College,http://monmouthcollege.edu
Illinois,Moraine Valley Community College,http://morainevalley.edu
Illinois,Morton College,http://morton.edu
Illinois,Northeastern Illinois University,http://neiu.edu
Illinois,Northern Illinois University,http://niu.edu
Illinois,National Louis University,http://nl.edu
Illinois,North Park University,http://northpark.edu
Illinois,Northwestern University,http://northwestern.edu
Illinois,Oakton Community College,http://oakton.edu
Illinois,Olivet Nazarene University,http://olivet.edu
Illinois,Chicago ORT Technical Institute,http://ortchicagotech.edu
Illinois,Parkland College,http://parkland.edu
Illinois,Prairie State College,http://prairiestate.edu
Illinois,Principia College,http://principiacollege.edu
Illinois,Resurrection University,http://resu.edu
Illinois,Robert Morris University Illinois,http://robertmorris.edu
Illinois,Rockford University,http://rockford.edu
Illinois,Rock Valley College,http://rockvalleycollege.edu
Illinois,Roosevelt University,http://roosevelt.edu
Illinois,Rosalind Franklin University,http://rosalindfranklin.edu
Illinois,Saint Anthony College of Nursing,http://sacn.edu
Illinois,School of the Art Institute of Chicago,http://saic.edu
Illinois,Saint Francis Medical Center College of Nursing,http://sfmccon.edu
Illinois,Shawnee Community College,http://shawneecc.edu
Illinois,Southeastern Illinois College,http://sic.edu
Illinois,Southern Illinois University,http://siu.edu
Illinois,Southern Illinois University Edwardsville,http://siue.edu
Illinois,Spoon River College,http://src.edu
Illinois,South Suburban College,http://ssc.edu
Illinois,University of Saint Francis,http://stfrancis.edu
Illinois,Southwestern Illinois College,http://swic.edu
Illinois,Saint Xavier University,http://scu.edu
Illinois,Trinity Christian College,http://trnty.edu
Illinois,University of Chicago,http://uchicago.edu
Illinois,University of Illinois at Chicago,http://uic.edu
Illinois,University of Illinois,http://uillinois.edu
Illinois,University of Illinois Springfield,http://uis.edu
Illinois,University of Illinois at Urbana-Champaign,http://illinois.edu
